"","10090","9606","10090_ID","9606_ID"
"2328","Ccdc175","CCDC175",73936,729665
"2329","Rtn1","RTN1",104001,6252
"2330","Serpina3n","SERPINA3",20716,12
"2331","Dhrs7","DHRS7",66375,51635
"2332","Ppm1a","PPM1A",19042,5494
"2333","Clmn","CLMN",94040,79789
"2334","Six6","SIX6",20476,4990
"2335","Glrx5","GLRX5",73046,51218
"2336","Mnat1","MNAT1",17420,4331
"2337","Prkch","PRKCH",18755,5583
"2338","Hif1a","HIF1A",15251,3091
"2339","Papola","PAPOLA",18789,10914
"2340","Mpp5","MPP5",56217,64398
"2341","Snapc1","SNAPC1",75627,6617
"2342","Atp6v1d","ATP6V1D",73834,51382
"2343","Vrk1","VRK1",22367,7443
"2344","Eif2s1","EIF2S1",13665,1965
"2345","Pigh","PIGH",110417,5283
"2346","Rdh12","RDH12",77974,145226
"2347","Vti1b","VTI1B",53612,10490
"2348","Arg2","ARG2",11847,384
"2349","Zfp36l1","ZFP36L1",12192,677
"2350","Galnt16","GALNT16",108760,57452
"2351","Erh","ERH",13877,2079
"2352","Smoc1","SMOC1",64075,64093
"2353","Pcnx","PCNX",54604,22990
"2354","Pacs2","PACS2",217893,23241
"2355","Mta1","MTA1",116870,9112
"2356","Wdr37","WDR37",207615,22884
"2357","Gtpbp4","GTPBP4",69237,23560
"2358","Zmynd11","ZMYND11",66505,10771
"2359","Esyt2","ESYT2",52635,57488
"2360","Cdca7l","CDCA7L",217946,55536
"2361","Efcab11","EFCAB11",78767,90141
"2362","Tdp1","TDP1",104884,55775
"2363","Psmc1","PSMC1",19179,5700
"2364","Nrde2","NRDE2",217827,55051
"2365","Rps6ka5","RPS6KA5",73086,9252
"2366","Ccdc88c","CCDC88C",68339,440193
"2367","Fbln5","FBLN5",23876,10516
"2368","Tc2n","TC2N",74413,123036
"2369","Trip11","TRIP11",109181,9321
"2370","Atxn3","ATXN3",110616,4287
"2371","Lgmn","LGMN",19141,5641
"2372","Golga5","GOLGA5",27277,9950
"2373","Pitrm1","PITRM1",69617,10531
"2374","Chga","CHGA",12652,1113
"2375","Pfkp","PFKP",56421,5214
"2376","Unc79","UNC79",217843,57578
"2377","Asb2","ASB2",65256,51676
"2378","Otub2","OTUB2",68149,78990
"2379","Ppp4r4","PPP4R4",74521,57718
"2380","Net1","NET1",56349,10276
"2381","Tshz3","TSHZ3",243931,57616
"2382","Gdi2","GDI2",14569,2665
"2383","Rgs6","RGS6",50779,9628
"2384","Dpf3","DPF3",70127,8110
"2385","Dcaf4","DCAF4",73828,26094
"2386","Numb","NUMB",18222,8650
"2387","Acot2","ACOT2",171210,10965
"2388","Acot3","ACOT1",171281,641371
"2389","Fam161b","FAM161B",217705,145483
"2390","Coq6","COQ6",217707,51004
"2391","Entpd5","ENTPD5",12499,957
"2392","Aldh6a1","ALDH6A1",104776,4329
"2393","Abcd4","ABCD4",19300,5826
"2394","Isca2","ISCA2",74316,122961
"2395","Npc2","NPC2",67963,10577
"2396","Fcf1","FCF1",73736,51077
"2397","Ylpm1","YLPM1",56531,56252
"2398","Mlh3","MLH3",217716,27030
"2399","Tmed10","TMED10",68581,10972
"2400","Fos","FOS",14281,2353
"2401","Tgfb3","TGFB3",21809,7043
"2402","Gpatch2l","GPATCH2L",70373,55668
"2403","Esrrb","ESRRB",26380,2103
"2404","Vash1","VASH1",238328,22846
"2405","Angel1","ANGEL1",68737,23357
"2406","Ccnk","CCNK",12454,8812
"2407","Cyp46a1","CYP46A1",13116,10858
"2408","Evl","EVL",14026,51466
"2409","Degs2","DEGS2",70059,123099
"2410","Yy1","YY1",22632,7528
"2411","Slc25a29","SLC25A29",214663,123096
"2412","Wars","WARS",22375,7453
"2413","Hsp90aa1","HSP90AA1",15519,3320
"2414","Zfp839","ZNF839",72805,55778
"2415","Fdft1","FDFT1",14137,2222
"2416","Tecpr2","TECPR2",104859,9895
"2417","Cinp","CINP",67236,51550
"2418","Traf3","TRAF3",22031,7187
"2419","Amn","AMN",93835,81693
"2420","Cdc42bpb","CDC42BPB",217866,9578
"2421","Exoc3l4","EXOC3L4",74190,91828
"2422","Tnfaip2","TNFAIP2",21928,7127
"2423","Eif5","EIF5",217869,1983
"2424","Ppp1r13b","PPP1R13B",21981,23368
"2425","Zfyve21","ZFYVE21",68520,79038
"2426","Xrcc3","XRCC3",74335,7517
"2427","Klc1","KLC1",16593,3831
"2428","Kif26a","KIF26A",668303,26153
"2429","Hecw1","HECW1",94253,23072
"2430","Ggps1","GGPS1",14593,9453
"2431","Gng4","GNG4",14706,2786
"2432","Gpr137b","GPR137B",83924,7107
"2433","Mtr","MTR",238505,4548
"2434","Ryr2","RYR2",20191,6262
"2435","Amph","AMPH",218038,273
"2436","Gli3","GLI3",14634,2737
"2437","Sfrp4","SFRP4",20379,6424
"2438","Trim27","TRIM27",19720,5987
"2439","Zkscan3","ZKSCAN3",72739,80317
"2440","Scgn","SCGN",214189,10590
"2441","Lrrc16a","LRRC16A",68732,55604
"2442","Mrs2","MRS2",380836,57380
"2443","Gpld1","GPLD1",14756,2822
"2444","Exoc2","EXOC2",66482,55770
"2445","Tfap2a","TFAP2A",21418,7020
"2446","Gcnt2","GCNT2",14538,2651
"2447","Tmem14c","TMEM14C",66154,51522
"2448","Mak","MAK",17152,4117
"2449","Elovl2","ELOVL2",54326,54898
"2450","Nedd9","NEDD9",18003,4739
"2451","Hivep1","HIVEP1",110521,3096
"2452","Edn1","EDN1",13614,1906
"2453","Tbc1d7","TBC1D7",67046,51256
"2454","Mcur1","MCUR1",76137,63933
"2455","Cap2","CAP2",67252,10486
"2456","Nup153","NUP153",218210,9972
"2457","Kif13a","KIF13A",16553,63971
"2458","Tpmt","TPMT",22017,7172
"2459","Dek","DEK",110052,7913
"2460","Id4","ID4",15904,3400
"2461","Susd3","SUSD3",66329,203328
"2462","Ippk","IPPK",75678,64768
"2463","Aspn","ASPN",66695,54829
"2464","Ogn","OGN",18295,4969
"2465","Cenpp","CENPP",66336,401541
"2466","Nol8","NOL8",70930,55035
"2467","Spin1","SPIN1",20729,10927
"2468","Nxnl2","NXNL2",75124,158046
"2469","Wrnip1","WRNIP1",78903,56897
"2470","Ripk1","RIPK1",19766,8737
"2471","Pxdc1","PXDC1",66895,221749
"2472","Prpf4b","PRPF4B",19134,8899
"2473","Fam217a","FAM217A",71864,222826
"2474","Eci2","ECI2",23986,10455
"2475","Rpp40","RPP40",208366,10799
"2476","Fars2","FARS2",69955,10667
"2477","Ly86","LY86",17084,9450
"2478","Ssr1","SSR1",107513,6745
"2479","Riok1","RIOK1",71340,83732
"2480","Snrnp48","SNRNP48",67797,154007
"2481","Slc35b3","SLC35B3",108652,51000
"2482","Shc3","SHC3",20418,53358
"2483","Sema4d","SEMA4D",20354,10507
"2484","Gadd45g","GADD45G",23882,10912
"2485","Syk","SYK",20963,6850
"2486","Auh","AUH",11992,549
"2487","Fancc","FANCC",14088,2176
"2488","Ror2","ROR2",26564,4920
"2489","Ptch1","PTCH1",19206,5727
"2490","Sptlc1","SPTLC1",268656,10558
"2491","Msx2","MSX2",17702,4488
"2492","Ercc6l2","ERCC6L2",76251,375748
"2493","Sfxn1","SFXN1",14057,94081
"2494","Habp4","HABP4",56541,22927
"2495","Ctsl","CTSV",13039,1515
"2496","Zfp346","ZNF346",26919,23567
"2497","Aaed1","AAED1",66129,195827
"2498","Cdk20","CDK20",105278,23552
"2499","Lman2","LMAN2",66890,10960
"2500","Mxd3","MXD3",17121,83463
"2501","Prelid1","PRELID1",66494,27166
"2502","Nsd1","NSD1",18193,64324
"2503","Pdlim7","PDLIM7",67399,9260
"2504","Ddx41","DDX41",72935,51428
"2505","Pcbd2","PCBD2",72562,84105
"2506","Txndc15","TXNDC15",69672,79770
"2507","Ddx46","DDX46",212880,9879
"2508","Caml","CAMLG",12328,819
"2509","B4galt7","B4GALT7",218271,11285
"2510","Cxcl14","CXCL14",57266,9547
"2511","Zfp369","ZNF274",170936,10782
"2512","Ptdss1","PTDSS1",19210,9791
"2513","Uqcrb","UQCRB",67530,7381
"2514","Fastkd3","FASTKD3",69577,79072
"2515","Adcy2","ADCY2",210044,108
"2516","Cetn3","CETN3",12626,1070
"2517","Smad5","SMAD5",17129,4090
"2518","Trpc7","TRPC7",26946,57113
"2519","Hnrnpk","HNRNPK",15387,3190
"2520","Ccnh","CCNH",66671,902
"2521","Rasa1","RASA1",218397,5921
"2522","Gkap1","GKAP1",56278,80318
"2523","Naa35","NAA35",78689,60560
"2524","Golm1","GOLM1",105348,51280
"2525","Agtpbp1","AGTPBP1",67269,23287
"2526","Dapk1","DAPK1",69635,1612
"2527","Slc6a19","SLC6A19",74338,340024
"2528","Nkd2","NKD2",72293,85409
"2529","Trip13","TRIP13",69716,9319
"2530","Cep72","CEP72",74470,55722
"2531","Tppp","TPPP",72948,11076
"2532","Ahrr","AHRR",11624,57491
"2533","Pdcd6","PDCD6",18570,10016
"2534","Sdha","SDHA",66945,6389
"2535","Ccdc127","CCDC127",67433,133957
"2536","Lrrc14b","LRRC14B",432779,389257
"2537","Erap1","ERAP1",80898,51752
"2538","Cast","CAST",12380,831
"2539","Pcsk1","PCSK1",18548,5122
"2540","Rhobtb3","RHOBTB3",73296,22836
"2541","Spata9","SPATA9",75571,83890
"2542","Glrx","GLRX",93692,2745
"2543","Arsk","ARSK",77041,153642
"2544","Srd5a1","SRD5A1",78925,6715
"2545","Nsun2","NSUN2",28114,54888
"2546","Mctp1","MCTP1",78771,79772
"2547","Ndufs6","NDUFS6",407785,4726
"2548","Mrpl36","MRPL36",94066,64979
"2549","Lpcat1","LPCAT1",210992,79888
"2550","Slc6a3","SLC6A3",13162,6531
"2551","Clptm1l","CLPTM1L",218335,81037
"2552","Hapln1","HAPLN1",12950,1404
"2553","Vcan","VCAN",13003,1462
"2554","Xrcc4","XRCC4",108138,7518
"2555","Atg10","ATG10",66795,83734
"2556","Acot12","ACOT12",74156,134526
"2557","Zcchc9","ZCCHC9",69085,84240
"2558","Cd180","CD180",17079,4064
"2559","Slc30a5","SLC30A5",69048,64924
"2560","Rad17","RAD17",19356,5884
"2561","Marveld2","MARVELD2",218518,153562
"2562","Ocln","OCLN",18260,100506658
"2563","Gtf2h2","GTF2H2",23894,2966
"2564","Serf1","SERF1A",20365,8293
"2565","Serf1","SERF1B",20365,728492
"2566","Smn1","SMN1",20595,6606
"2567","Smn1","SMN2",20595,6607
"2568","Mccc2","MCCC2",78038,64087
"2569","Cartpt","CARTPT",27220,9607
"2570","Ptcd2","PTCD2",68927,79810
"2571","Btf3","BTF3",218490,689
"2572","Ankra2","ANKRA2",68558,57763
"2573","Arhgef28","ARHGEF28",110596,64283
"2574","Hexb","HEXB",15212,3074
"2575","Gfm2","GFM2",320806,84340
"2576","Polk","POLK",27015,51426
"2577","Col4a3bp","COL4A3BP",68018,10087
"2578","Hmgcr","HMGCR",15357,3156
"2579","Poc5","POC5",67463,134359
"2580","F2rl2","F2RL2",14064,2151
"2581","Iqgap2","IQGAP2",544963,10788
"2582","Crhbp","CRHBP",12919,1393
"2583","Aggf1","AGGF1",66549,55109
"2584","Pde8b","PDE8B",218461,8622
"2585","Ap3b1","AP3B1",11774,8546
"2586","Scamp1","SCAMP1",107767,9522
"2587","Jmy","JMY",57748,133746
"2588","Dimt1","DIMT1",66254,27292
"2589","Kif2a","KIF2A",16563,3796
"2590","Ercc8","ERCC8",71991,1161
"2591","Elovl7","ELOVL7",74559,79993
"2592","Depdc1b","DEPDC1B",218581,55789
"2593","Rab3c","RAB3C",67295,115827
"2594","Plk2","PLK2",20620,10769
"2595","Thbs4","THBS4",21828,7060
"2596","Serinc5","SERINC5",218442,256987
"2597","Mtx3","MTX3",382793,345778
"2598","Zfyve16","ZFYVE16",218441,9765
"2599","Dhfr","DHFR",13361,1719
"2600","Rasgrf2","RASGRF2",19418,5924
"2601","Nln","NLN",75805,57486
"2602","Trappc13","TRAPPC13",66975,80006
"2603","Trim23","TRIM23",81003,373
"2604","Ppwd1","PPWD1",238831,23398
"2605","Cenpk","CENPK",60411,64105
"2606","Cwc27","CWC27",67285,10283
"2607","Rgs7bp","RGS7BP",52882,401190
"2608","Rnf180","RNF180",71816,285671
"2609","Htr1a","HTR1A",15550,3350
"2610","Parp8","PARP8",52552,79668
"2611","Emb","EMB",13723,133418
"2612","Hcn1","HCN1",15165,348980
"2613","Mrps30","MRPS30",59054,10884
"2614","Fgf10","FGF10",14165,2255
"2615","Slc4a7","SLC4A7",218756,9497
"2616","Psmd6","PSMD6",66413,9861
"2617","Atxn7","ATXN7",246103,6314
"2618","Fezf2","FEZF2",54713,55079
"2619","Ptprg","PTPRG",19270,5793
"2620","Pdhb","PDHB",68263,5162
"2621","Fam107a","FAM107A",268709,11170
"2622","Kctd6","KCTD6",71393,200845
"2623","Map3k1","MAP3K1",26401,4214
"2624","Il6st","IL6ST",16195,3572
"2625","Ddx4","DDX4",13206,54514
"2626","Gpx8","GPX8",69590,493869
"2627","Ndufs4","NDUFS4",17993,4724
"2628","Fst","FST",14313,10468
"2629","Samd8","SAMD8",67630,142891
"2630","Vdac2","VDAC2",22334,7417
"2631","Nkiras1","NKIRAS1",69721,28512
"2632","Comtd1","COMTD1",69156,118881
"2633","Ube2e1","UBE2E1",22194,7324
"2634","Nr1d2","NR1D2",353187,9975
"2635","Thrb","THRB",21834,7068
"2636","Dlg5","DLG5",71228,9231
"2637","Ngly1","NGLY1",59007,55768
"2638","Oxsm","OXSM",71147,54995
"2639","Dydc2","DYDC2",71200,84332
"2640","Fam213a","FAM213A",70564,84293
"2641","Glud1","GLUD1",14661,2746
"2642","Bmpr1a","BMPR1A",12166,657
"2643","Ldb3","LDB3",24131,11155
"2644","Cdhr1","CDHR1",170677,92211
"2645","Nid2","NID2",18074,22795
"2646","Nudt13","NUDT13",67725,25961
"2647","Ecd","ECD",70601,11319
"2648","Dnajc9","DNAJC9",108671,23234
"2649","Anxa7","ANXA7",11750,310
"2650","Mss51","MSS51",74843,118490
"2651","Ppp3cb","PPP3CB",19056,5532
"2652","Zswim8","ZSWIM8",268721,23053
"2653","Camk2g","CAMK2G",12325,818
"2654","Plau","PLAU",18792,5328
"2655","Vcl","VCL",22330,7414
"2656","Ap3m1","AP3M1",55946,26985
"2657","Txndc16","TXNDC16",70561,57544
"2658","Ero1l","ERO1L",50527,30001
"2659","Psmc6","PSMC6",67089,5706
"2660","Bmp4","BMP4",12159,652
"2661","Samd4","SAMD4A",74480,23034
"2662","Mapk1ip1l","MAPK1IP1L",218975,93487
"2663","Peli2","PELI2",93834,57161
"2664","Slc35f4","SLC35F4",75288,341880
"2665","Anxa11","ANXA11",11744,311
"2666","Ppif","PPIF",105675,10105
"2667","Slmap","SLMAP",83997,7871
"2668","Pnp","PNP",18950,4860
"2669","Rnase4","RNASE4",58809,6038
"2670","Arf4","ARF4",11843,378
"2671","Hacl1","HACL1",56794,26061
"2672","Eaf1","EAF1",74427,85403
"2673","Mettl6","METTL6",67011,131965
"2674","Sh3bp5","SH3BP5",24056,9467
"2675","Capn7","CAPN7",12339,23473
"2676","Arhgef3","ARHGEF3",71704,50650
"2677","Btd","BTD",26363,686
"2678","Bap1","BAP1",104416,8314
"2679","Phf7","PHF7",71838,51533
"2680","Galnt15","GALNT15",78754,117248
"2681","Sema3g","SEMA3G",218877,56920
"2682","Dph3","DPH3",105638,285381
"2683","Oxnad1","OXNAD1",218885,92106
"2684","Parg","PARG",26430,8505
"2685","Ogdhl","OGDHL",239017,55753
"2686","Glt8d1","GLT8D1",76485,55830
"2687","Spcs1","SPCS1",69019,28972
"2688","Nek4","NEK4",23955,6787
"2689","Ebpl","EBPL",68177,84650
"2690","Kpna3","KPNA3",16648,3839
"2691","Spryd7","SPRYD7",66674,57213
"2692","Rnaseh2b","RNASEH2B",67153,79621
"2693","Mapk8","MAPK8",26419,5599
"2694","Pspc1","PSPC1",66645,55269
"2695","Ctsb","CTSB",13030,1508
"2696","Gdf10","GDF10",14560,2662
"2697","Zmym2","ZMYM2",76007,7750
"2698","Cryl1","CRYL1",68631,51084
"2699","Anxa8","ANXA8L1",11752,728113
"2700","Anxa8","ANXA8",11752,653145
"2701","Xpo4","XPO4",57258,64328
"2702","Tkt","TKT",21881,7086
"2703","Pinx1","PINX1",72400,54984
"2704","Lats2","LATS2",50523,26524
"2705","Dcp1a","DCP1A",75901,55802
"2706","Sap18","SAP18",20220,10284
"2707","Ska3","SKA3",219114,221150
"2708","Zdhhc20","ZDHHC20",75965,253832
"2709","Hmbox1","HMBOX1",219150,79618
"2710","Micu2","MICU2",68514,221154
"2711","Fgf9","FGF9",14180,2254
"2712","Ints9","INTS9",210925,55756
"2713","Extl3","EXTL3",54616,2137
"2714","Cab39l","CAB39L",69008,81617
"2715","Cdadc1","CDADC1",71891,81602
"2716","Atp8a2","ATP8A2",50769,51761
"2717","Amer2","AMER2",72125,219287
"2718","Mtmr6","MTMR6",219135,9107
"2719","Spata13","SPATA13",219140,221178
"2720","Cacna2d3","CACNA2D3",12294,55799
"2721","Mipep","MIPEP",70478,4285
"2722","Wnt5a","WNT5A",22418,7474
"2723","Esd","ESD",13885,2098
"2724","Lcp1","LCP1",18826,3936
"2725","Gpalpp1","GPALPP1",67467,55425
"2726","Nufip1","NUFIP1",27275,26747
"2727","Tsc22d1","TSC22D1",21807,8848
"2728","Enox1","ENOX1",239188,55068
"2729","Dnajc15","DNAJC15",66148,29103
"2730","Epsti1","EPSTI1",108670,94240
"2731","Akap11","AKAP11",219181,11215
"2732","Rgcc","RGCC",66214,28984
"2733","Tdrd3","TDRD3",219249,81550
"2734","Naa16","NAA16",66897,79612
"2735","Mtrf1","MTRF1",211253,9617
"2736","Wbp4","WBP4",22380,11193
"2737","Sugt1","SUGT1",67955,10910
"2738","Lect1","LECT1",16840,11061
"2739","Elp3","ELP3",74195,55140
"2740","Pbk","PBK",52033,55872
"2741","Esco2","ESCO2",71988,157570
"2742","Ccdc25","CCDC25",67179,55246
"2743","Clu","CLU",12759,1191
"2744","Ephx2","EPHX2",13850,2053
"2745","Chrna2","CHRNA2",110902,1135
"2746","Trim35","TRIM35",66854,23087
"2747","Stmn4","STMN4",56471,81551
"2748","Dpysl2","DPYSL2",12934,1808
"2749","Bnip3l","BNIP3L",12177,665
"2750","Ppp2r2a","PPP2R2A",71978,5520
"2751","Ebf2","EBF2",13592,64641
"2752","Nefl","NEFL",18039,4747
"2753","Pibf1","PIBF1",52023,10464
"2754","Gm21685","ENTPD4",100862375,9583
"2755","Bora","BORA",77744,79866
"2756","Rhobtb2","RHOBTB2",246710,23221
"2757","Klhl1","KLHL1",93688,57626
"2758","Bin3","BIN3",57784,55909
"2759","Pdlim2","PDLIM2",213019,64236
"2760","Sorbs3","SORBS3",20410,10174
"2761","Ppp3cc","PPP3CC",19057,5533
"2762","Slc39a14","SLC39A14",213053,23516
"2763","Fam160b2","FAM160B2",239170,64760
"2764","Hr","HR",15460,55806
"2765","Sftpc","SFTPC",20389,6440
"2766","Bmp1","BMP1",12153,649
"2767","Dmtn","DMTN",13829,2039
"2768","Xpo7","XPO7",65246,23039
"2769","Fgf17","FGF17",14171,8822
"2770","Dok2","DOK2",13449,9046
"2771","Gfra2","GFRA2",14586,2675
"2772","Rb1","RB1",19645,5925
"2773","Rcbtb2","RCBTB2",105670,1102
"2774","Itm2b","ITM2B",16432,9445
"2775","Med4","MED4",67381,29079
"2776","Sucla2","SUCLA2",20916,8803
"2777","Uchl3","UCHL3",50933,7347
"2778","Gpc5","GPC5",103978,2262
"2779","Spry2","SPRY2",24064,10253
"2780","Rbm26","RBM26",74213,64062
"2781","Rnf219","RNF219",72486,79596
"2782","Ednrb","EDNRB",13618,1910
"2783","Scel","SCEL",64929,8796
"2784","Fbxl3","FBXL3",50789,26224
"2785","Cln5","CLN5",211286,1203
"2786","Dct","DCT",13190,1638
"2787","Tgds","TGDS",76355,23483
"2788","Gpr180","GPR180",58245,160897
"2789","Cldn10","CLDN10",58187,9071
"2790","Dnajc3","DNAJC3",100037258,5611
"2791","Mbnl2","MBNL2",105559,10150
"2792","Nipbl","NIPBL",71175,25836
"2793","Nup155","NUP155",170762,9631
"2794","Osmr","OSMR",18414,9180
"2795","Fyb","FYB",23880,2533
"2796","Dab2","DAB2",13132,1601
"2797","Ttc33","TTC33",67515,23548
"2798","Rab2b","RAB2B",76338,84932
"2799","Mettl3","METTL3",56335,56339
"2800","Dad1","DAD1",13135,1603
"2801","Lrp10","LRP10",65107,26020
"2802","Rem2","REM2",140743,161253
"2803","Haus4","HAUS4",219072,54930
"2804","Ajuba","AJUBA",16475,84962
"2805","Slc7a8","SLC7A8",50934,23428
"2806","Fbxo4","FBXO4",106052,26272
"2807","Acin1","ACIN1",56215,22985
"2808","Oxct1","OXCT1",67041,5019
"2809","Drosha","DROSHA",14000,29102
"2810","Psmb5","PSMB5",19173,5693
"2811","Pabpn1","PABPN1",54196,8106
"2812","Pdzd2","PDZD2",68070,23037
"2813","Slc22a17","SLC22A17",59049,51310
"2814","Golph3","GOLPH3",66629,64083
"2815","Zfr","ZFR",22763,51663
"2816","Efs","EFS",13644,10278
"2817","Ngdn","NGDN",68966,25983
"2818","Sub1","SUB1",20024,10923
"2819","Npr3","NPR3",18162,4883
"2820","Jph4","JPH4",319984,84502
"2821","Dhrs4","DHRS4",28200,10901
"2822","Lrrc16b","LRRC16B",268747,90668
"2823","Cpne6","CPNE6",12891,9362
"2824","Dcaf11","DCAF11",28199,80344
"2825","Psme1","PSME1",19186,5720
"2826","Emc9","EMC9",85308,51016
"2827","Cideb","CIDEB",12684,27141
"2828","Adcy4","ADCY4",104110,196883
"2829","Sdr39u1","SDR39U1",654795,56948
"2830","Zscan26","ZSCAN26",432731,7741
"2831","Sema5a","SEMA5A",20356,9037
"2832","Cct5","CCT5",12465,22948
"2833","Cmbl","CMBL",69574,134147
"2834","Ropn1l","ROPN1L",252967,83853
"2835","Ankrd33b","ANKRD33B",67434,651746
"2836","Ctnnd2","CTNND2",18163,1501
"2837","Tars","TARS",110960,6897
"2838","Amacr","AMACR",17117,23600
"2839","Rai14","RAI14",75646,26064
"2840","Brix1","BRIX1",67832,55299
"2841","Rad1","RAD1",19355,5810
"2842","Nadk2","NADK2",68646,133686
"2843","Mtdh","MTDH",67154,92140
"2844","Laptm4b","LAPTM4B",114128,55353
"2845","Sdc2","SDC2",15529,6383
"2846","Dnah5","DNAH5",110082,1767
"2847","Trio","TRIO",223435,7204
"2848","Ank","ANKH",11732,56172
"2849","March11","MARCH11",211147,441061
"2850","Fam134b","FAM134B",66270,54463
"2851","Myo10","MYO10",17909,4651
"2852","Rnf19a","RNF19A",30945,25897
"2853","Pabpc1","PABPC1",18458,26986
"2854","Ywhaz","YWHAZ",22631,7534
"2855","Rrm2b","RRM2B",382985,50484
"2856","Atp6v1c1","ATP6V1C1",66335,528
"2857","Baalc","BAALC",118452,79870
"2858","Fzd6","FZD6",14368,8323
"2859","Slc25a32","SLC25A32",69906,81034
"2860","Dcaf13","DCAF13",223499,25879
"2861","Dpys","DPYS",64705,1807
"2862","Lrp12","LRP12",239393,29967
"2863","Zfpm2","ZFPM2",22762,23414
"2864","Oxr1","OXR1",170719,55074
"2865","Angpt1","ANGPT1",11600,284
"2866","Csmd3","CSMD3",239420,114788
"2867","Eif3h","EIF3H",68135,8667
"2868","Utp23","UTP23",78581,84294
"2869","Rad21","RAD21",19357,5885
"2870","Cdh10","CDH10",320873,1008
"2871","Shcbp1","SHCBP1",20419,79801
"2872","Matn2","MATN2",17181,4147
"2873","Pop1","POP1",67724,10940
"2874","Stk3","STK3",56274,6788
"2875","Khdrbs3","KHDRBS3",13992,10656
"2876","Zfat","ZFAT",380993,57623
"2877","Eif3e","EIF3E",16341,3646
"2878","Emc2","EMC2",66736,9694
"2879","Eny2","ENY2",223527,56943
"2880","Ebag9","EBAG9",55960,9166
"2881","Sybu","SYBU",319613,55638
"2882","Kcnv1","KCNV1",67498,27012
"2883","Myc","MYC",17869,4609
"2884","E430025E21Rik","KIAA0196",223593,9897
"2885","Sqle","SQLE",20775,6713
"2886","Mtss1","MTSS1",211401,9788
"2887","Ndufb9","NDUFB9",66218,4715
"2888","Fbxo32","FBXO32",67731,114907
"2889","Wdyhv1","WDYHV1",76773,55093
"2890","Atad2","ATAD2",70472,29028
"2891","Zhx1","ZHX1",22770,11244
"2892","Tbc1d31","TBC1D31",210544,93594
"2893","Derl1","DERL1",67819,79139
"2894","Mtbp","MTBP",105837,27085
"2895","Mrpl13","MRPL13",68537,28998
"2896","Col14a1","COL14A1",12818,7373
"2897","Sla","SLA",20491,6503
"2898","Lrrc6","LRRC6",54562,23639
"2899","Adcy8","ADCY8",11514,114
"2900","Asap1","ASAP1",13196,50807
"2901","Fam49b","FAM49B",223601,51571
"2902","Wnt7b","WNT7B",22422,7477
"2903","Ppara","PPARA",19013,5465
"2904","Trmu","TRMU",72026,55687
"2905","Brd1","BRD1",223770,23774
"2906","Tef","TEF",21685,7008
"2907","Zc3h7b","ZC3H7B",20286,23264
"2908","Rangap1","RANGAP1",19387,5905
"2909","L3mbtl2","L3MBTL2",214669,83746
"2910","St13","ST13",70356,6767
"2911","Slc25a17","SLC25A17",20524,10478
"2912","Adsl","ADSL",11564,158
"2913","Fam83f","FAM83F",213956,113828
"2914","Mief1","MIEF1",239555,54471
"2915","Tab1","TAB1",66513,10454
"2916","Syngr1","SYNGR1",20972,9145
"2917","Cacna1i","CACNA1I",239556,8911
"2918","Deptor","DEPTOR",97998,64798
"2919","Dnal4","DNAL4",54152,10126
"2920","Nptxr","NPTXR",73340,23467
"2921","Dscc1","DSCC1",72107,79075
"2922","Tomm22","TOMM22",223696,56993
"2923","Cby1","CBY1",73739,25776
"2924","Dmc1","DMC1",13404,11144
"2925","Csnk1e","CSNK1E",27373,1454
"2926","Fam118a","FAM118A",73225,55007
"2927","Sh3bp1","SH3BP1",20401,23616
"2928","Samm50","SAMM50",68653,25813
"2929","Parvb","PARVB",170736,29780
"2930","Parvg","PARVG",64099,64098
"2931","C1qtnf6","C1QTNF6",72709,114904
"2932","Efcab6","EFCAB6",77627,64800
"2933","Ttll1","TTLL1",319953,25809
"2934","Myh9","MYH9",17886,4627
"2935","Adamts20","ADAMTS20",223838,80070
"2936","Ndufa6","NDUFA6",67130,4700
"2937","Twf1","TWF1",19230,5756
"2938","Smdt1","SMDT1",69029,91689
"2939","Naga","NAGA",17939,4668
"2940","Nell2","NELL2",54003,4753
"2941","Sept3","SEPT3",24050,55964
"2942","Slc38a2","SLC38A2",67760,54407
"2943","Srebf2","SREBF2",20788,6721
"2944","Slc38a4","SLC38A4",69354,55089
"2945","Rpap3","RPAP3",71919,79657
"2946","Endou","ENDOU",19011,8909
"2947","Rapgef3","RAPGEF3",223864,10411
"2948","Xrcc6","XRCC6",14375,2547
"2949","Desi1","DESI1",28075,27351
"2950","Pmm1","PMM1",29858,5372
"2951","Hdac7","HDAC7",56233,51564
"2952","Polr3h","POLR3H",78929,171568
"2953","Aco2","ACO2",11429,50
"2954","Gtsf1","GTSF1",74174,121355
"2955","Nckap1l","NCKAP1L",105855,3071
"2956","Pde1b","PDE1B",18574,5153
"2957","Ppp1r1a","PPP1R1A",58200,5502
"2958","Shisa9","SHISA9",72555,729993
"2959","Txndc11","TXNDC11",106200,51061
"2960","Litaf","LITAF",56722,9516
"2961","Nubp1","NUBP1",26425,4682
